sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
3535,adige20040907_id405599,"La Coppa del Mondo estiva di salto con gli sci lo scorso weekend ha celebrato la terza prova in Polonia [ registrando ] una nuova vittoria del fuoriclasse Adam Malysz , il quale ha centrato così tre vittorie in tre gare .","La Coppa del Mondo estiva di salto con gli sci lo scorso weekend ha celebrato la terza prova in Polonia registrando una nuova vittoria del fuoriclasse Adam Malysz , il quale ha [ centrato ] così tre vittorie in tre gare .",20,32,registrando,centrato,2,2,1,AFTER
3536,adige20040907_id405599,"La Coppa del Mondo estiva di salto con gli sci lo scorso weekend ha celebrato la terza prova in Polonia [ registrando ] una nuova vittoria del fuoriclasse Adam Malysz , il quale ha centrato così tre vittorie in tre gare .",E proprio Malysz [ guarda ] a Predazzo con estrema fiducia .,20,3,registrando,guarda,2,3,0,BEFORE
3537,adige20040907_id405599,"La Coppa del Mondo estiva di salto con gli sci lo scorso weekend ha celebrato la terza prova in Polonia registrando una nuova vittoria del fuoriclasse Adam Malysz , il quale ha [ centrato ] così tre vittorie in tre gare .",E proprio Malysz [ guarda ] a Predazzo con estrema fiducia .,32,3,centrato,guarda,2,3,0,BEFORE
3538,adige20040907_id405599,E proprio Malysz [ guarda ] a Predazzo con estrema fiducia .,I trampolini della Val di Fiemme gli hanno sempre [ portato ] fortuna e soprattutto l' hanno incoronato per due volte campione del mondo .,3,9,guarda,portato,3,4,0,AFTER
3539,adige20040907_id405599,E proprio Malysz [ guarda ] a Predazzo con estrema fiducia .,I trampolini della Val di Fiemme gli hanno sempre portato fortuna e soprattutto l' hanno [ incoronato ] per due volte campione del mondo .,3,15,guarda,incoronato,3,4,0,AFTER
3540,adige20040907_id405599,I trampolini della Val di Fiemme gli hanno sempre [ portato ] fortuna e soprattutto l' hanno incoronato per due volte campione del mondo .,I trampolini della Val di Fiemme gli hanno sempre portato fortuna e soprattutto l' hanno [ incoronato ] per due volte campione del mondo .,9,15,portato,incoronato,4,4,1,BEFORE
3541,adige20040907_id405599,I trampolini della Val di Fiemme gli hanno sempre [ portato ] fortuna e soprattutto l' hanno incoronato per due volte campione del mondo .,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti [ avranno ] a disposizione un solo salto per raggiungere la qualificazione , quella in cui sperano anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .",9,11,portato,avranno,4,5,0,VAGUE
3542,adige20040907_id405599,I trampolini della Val di Fiemme gli hanno sempre [ portato ] fortuna e soprattutto l' hanno incoronato per due volte campione del mondo .,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti avranno a disposizione un solo salto per raggiungere la qualificazione , quella in cui [ sperano ] anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .",9,25,portato,sperano,4,5,0,AFTER
3543,adige20040907_id405599,I trampolini della Val di Fiemme gli hanno sempre portato fortuna e soprattutto l' hanno [ incoronato ] per due volte campione del mondo .,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti [ avranno ] a disposizione un solo salto per raggiungere la qualificazione , quella in cui sperano anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .",15,11,incoronato,avranno,4,5,0,BEFORE
3544,adige20040907_id405599,I trampolini della Val di Fiemme gli hanno sempre portato fortuna e soprattutto l' hanno [ incoronato ] per due volte campione del mondo .,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti avranno a disposizione un solo salto per raggiungere la qualificazione , quella in cui [ sperano ] anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .",15,25,incoronato,sperano,4,5,0,AFTER
3545,adige20040907_id405599,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti [ avranno ] a disposizione un solo salto per raggiungere la qualificazione , quella in cui sperano anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .","Dopo gli allenamenti ( ore 18 ) , oggi gli atleti avranno a disposizione un solo salto per raggiungere la qualificazione , quella in cui [ sperano ] anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .",11,25,avranno,sperano,5,5,1,AFTER
3546,adige20040907_id405599,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti [ avranno ] a disposizione un solo salto per raggiungere la qualificazione , quella in cui sperano anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .","Alle molte nazioni iscritte ieri si è [ aggiunta ] anche la Russia e dunque nell' elenco dei migliori manca solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .",11,7,avranno,aggiunta,5,6,0,BEFORE
3547,adige20040907_id405599,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti [ avranno ] a disposizione un solo salto per raggiungere la qualificazione , quella in cui sperano anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .","Alle molte nazioni iscritte ieri si è aggiunta anche la Russia e dunque nell' elenco dei migliori [ manca ] solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .",11,17,avranno,manca,5,6,0,VAGUE
3548,adige20040907_id405599,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti avranno a disposizione un solo salto per raggiungere la qualificazione , quella in cui [ sperano ] anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .","Alle molte nazioni iscritte ieri si è [ aggiunta ] anche la Russia e dunque nell' elenco dei migliori manca solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .",25,7,sperano,aggiunta,5,6,0,BEFORE
3549,adige20040907_id405599,"Dopo gli allenamenti ( ore 18 ) , oggi gli atleti avranno a disposizione un solo salto per raggiungere la qualificazione , quella in cui [ sperano ] anche i quattro azzurri Marco Beltrame , Giancarlo Adami , Sebastian Colloredo e Stefano Chiapolino .","Alle molte nazioni iscritte ieri si è aggiunta anche la Russia e dunque nell' elenco dei migliori [ manca ] solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .",25,17,sperano,manca,5,6,0,BEFORE
3550,adige20040907_id405599,"Alle molte nazioni iscritte ieri si è [ aggiunta ] anche la Russia e dunque nell' elenco dei migliori manca solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .","Alle molte nazioni iscritte ieri si è aggiunta anche la Russia e dunque nell' elenco dei migliori [ manca ] solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .",7,17,aggiunta,manca,6,6,1,VAGUE
3551,adige20040907_id405599,"Alle molte nazioni iscritte ieri si è [ aggiunta ] anche la Russia e dunque nell' elenco dei migliori manca solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .","Domani invece gli organizzatori [ serviranno ] il piatto forte : alle 21 il primo salto di gara e solo i migliori 30 accederanno poi alla finalissima delle ore 22 , con l' assegnazione dei punti di Coppa del Mondo .",7,4,aggiunta,serviranno,6,7,0,AFTER
3552,adige20040907_id405599,"Alle molte nazioni iscritte ieri si è aggiunta anche la Russia e dunque nell' elenco dei migliori [ manca ] solo la squadra "" A "" tedesca , assente anche in Polonia visti i deludenti risultati di questa stagione .","Domani invece gli organizzatori [ serviranno ] il piatto forte : alle 21 il primo salto di gara e solo i migliori 30 accederanno poi alla finalissima delle ore 22 , con l' assegnazione dei punti di Coppa del Mondo .",17,4,manca,serviranno,6,7,0,BEFORE
3553,adige20040907_id405599,"Domani invece gli organizzatori [ serviranno ] il piatto forte : alle 21 il primo salto di gara e solo i migliori 30 accederanno poi alla finalissima delle ore 22 , con l' assegnazione dei punti di Coppa del Mondo .","Difficile fare pronostici , [ sono ] in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno vinto la competizione a squadre .",4,4,serviranno,sono,7,8,0,VAGUE
3554,adige20040907_id405599,"Domani invece gli organizzatori [ serviranno ] il piatto forte : alle 21 il primo salto di gara e solo i migliori 30 accederanno poi alla finalissima delle ore 22 , con l' assegnazione dei punti di Coppa del Mondo .","Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno [ migliorando ] di gara in gara e che domenica hanno vinto la competizione a squadre .",4,21,serviranno,migliorando,7,8,0,BEFORE
3555,adige20040907_id405599,"Domani invece gli organizzatori [ serviranno ] il piatto forte : alle 21 il primo salto di gara e solo i migliori 30 accederanno poi alla finalissima delle ore 22 , con l' assegnazione dei punti di Coppa del Mondo .","Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno [ vinto ] la competizione a squadre .",4,30,serviranno,vinto,7,8,0,BEFORE
3556,adige20040907_id405599,"Difficile fare pronostici , [ sono ] in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno vinto la competizione a squadre .","Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno [ migliorando ] di gara in gara e che domenica hanno vinto la competizione a squadre .",4,21,sono,migliorando,8,8,1,VAGUE
3557,adige20040907_id405599,"Difficile fare pronostici , [ sono ] in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno vinto la competizione a squadre .","Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno [ vinto ] la competizione a squadre .",4,30,sono,vinto,8,8,1,AFTER
3558,adige20040907_id405599,"Difficile fare pronostici , [ sono ] in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno vinto la competizione a squadre .","Ma anche gli austriaci [ sono ] agguerriti , così come i finlandesi , e tutti schierati contro il polacco Adam Malysz .",4,4,sono,sono,8,9,0,BEFORE
3559,adige20040907_id405599,"Difficile fare pronostici , [ sono ] in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno vinto la competizione a squadre .","Ma anche gli austriaci sono agguerriti , così come i finlandesi , e tutti [ schierati ] contro il polacco Adam Malysz .",4,14,sono,schierati,8,9,0,AFTER
3560,adige20040907_id405599,"Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno [ migliorando ] di gara in gara e che domenica hanno vinto la competizione a squadre .","Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno [ vinto ] la competizione a squadre .",21,30,migliorando,vinto,8,8,1,AFTER
3561,adige20040907_id405599,"Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno [ migliorando ] di gara in gara e che domenica hanno vinto la competizione a squadre .","Ma anche gli austriaci [ sono ] agguerriti , così come i finlandesi , e tutti schierati contro il polacco Adam Malysz .",21,4,migliorando,sono,8,9,0,BEFORE
3562,adige20040907_id405599,"Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno [ migliorando ] di gara in gara e che domenica hanno vinto la competizione a squadre .","Ma anche gli austriaci sono agguerriti , così come i finlandesi , e tutti [ schierati ] contro il polacco Adam Malysz .",21,14,migliorando,schierati,8,9,0,VAGUE
3563,adige20040907_id405599,"Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno [ vinto ] la competizione a squadre .","Ma anche gli austriaci [ sono ] agguerriti , così come i finlandesi , e tutti schierati contro il polacco Adam Malysz .",30,4,vinto,sono,8,9,0,EQUAL
3564,adige20040907_id405599,"Difficile fare pronostici , sono in molti ad ambire ad un successo a Predazzo , in primis i norvegesi che stanno migliorando di gara in gara e che domenica hanno [ vinto ] la competizione a squadre .","Ma anche gli austriaci sono agguerriti , così come i finlandesi , e tutti [ schierati ] contro il polacco Adam Malysz .",30,14,vinto,schierati,8,9,0,BEFORE
3565,adige20040907_id405599,"Ma anche gli austriaci [ sono ] agguerriti , così come i finlandesi , e tutti schierati contro il polacco Adam Malysz .","Ma anche gli austriaci sono agguerriti , così come i finlandesi , e tutti [ schierati ] contro il polacco Adam Malysz .",4,14,sono,schierati,9,9,1,VAGUE
3566,adige20040908_id405929,Nell' eterna « lotta » per l' acquisto del corredo scolastico che [ dissangua ] il portafoglio di una famiglia non è che anche i genitori abbiano le loro responsabilità ?,L' ipotesi [ nasce ] dopo una giornata trascorsa nelle cartolerie di Trento per « annusare » quali saranno le tendenze per quest' anno scolastico 2004 / 2005 .,12,2,dissangua,nasce,1,2,0,AFTER
3567,adige20040908_id405929,Nell' eterna « lotta » per l' acquisto del corredo scolastico che [ dissangua ] il portafoglio di una famiglia non è che anche i genitori abbiano le loro responsabilità ?,L' ipotesi nasce dopo una giornata [ trascorsa ] nelle cartolerie di Trento per « annusare » quali saranno le tendenze per quest' anno scolastico 2004 / 2005 .,12,6,dissangua,trascorsa,1,2,0,BEFORE
3568,adige20040908_id405929,L' ipotesi [ nasce ] dopo una giornata trascorsa nelle cartolerie di Trento per « annusare » quali saranno le tendenze per quest' anno scolastico 2004 / 2005 .,L' ipotesi nasce dopo una giornata [ trascorsa ] nelle cartolerie di Trento per « annusare » quali saranno le tendenze per quest' anno scolastico 2004 / 2005 .,2,6,nasce,trascorsa,2,2,1,VAGUE
3569,adige20040908_id405929,"Incontriamo una famiglia tipo : papà , mamma e una bella bambina che lunedì [ inizierà ] le scuole elementari .","La tensione per la cartella nuova , la prima cartella della sua vita , [ pare ] non esserci .",14,14,inizierà,pare,4,5,0,EQUAL
3570,adige20040908_id405929,"La tensione per la cartella nuova , la prima cartella della sua vita , [ pare ] non esserci .","Sondati vagamente i suoi gusti ( meglio Winnie The Pooh , rispetto a un serioso zainetto squadrato della Scout che peraltro [ costa ] 97 euro ) , ecco attivarsi la mamma .",14,21,pare,costa,5,6,0,BEFORE
