sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
679,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se [ creen ] "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",34,24,era,creen,20,21,0,AFTER
680,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y [ mostró ] su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",34,29,era,mostró,20,21,0,BEFORE
681,108_19990601.txt,"El preparador barcelonista calificó la decisión como "" un salto al vacío "" al no tener cerrada la operación del escolta francés Antoine Rigaudeau , su probable sustituto , pero indicó que este riesgo [ era ] necesario para no perjudicar a Sasha a la hora de negociar nuevas ofertas .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club [ negocia ] un nuevo contrato , junto al estadounidense Derrick Alston .",34,51,era,negocia,20,21,0,AFTER
682,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",1,5,comentó,costado,21,21,1,BEFORE
683,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho [ dar ] este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",1,7,comentó,dar,21,21,1,AFTER
684,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" [ son ] decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",1,13,comentó,son,21,21,1,BEFORE
685,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se [ creen ] "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",1,24,comentó,creen,21,21,1,AFTER
686,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y [ mostró ] su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",1,29,comentó,mostró,21,21,1,AFTER
687,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club [ negocia ] un nuevo contrato , junto al estadounidense Derrick Alston .",1,51,comentó,negocia,21,21,1,VAGUE
688,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",""" [ Creo ] que hemos hecho una oferta competitiva , que está dentro del nivel del mercado "" , aseguró ayer el gerente del club , Antonio Maceiras , sobre la negociación con Esteller , el capitán del equipo .",1,1,comentó,Creo,21,22,0,BEFORE
689,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",""" Creo que hemos [ hecho ] una oferta competitiva , que está dentro del nivel del mercado "" , aseguró ayer el gerente del club , Antonio Maceiras , sobre la negociación con Esteller , el capitán del equipo .",1,4,comentó,hecho,21,22,0,BEFORE
690,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",""" Creo que hemos hecho una oferta competitiva , que [ está ] dentro del nivel del mercado "" , aseguró ayer el gerente del club , Antonio Maceiras , sobre la negociación con Esteller , el capitán del equipo .",1,10,comentó,está,21,22,0,AFTER
691,108_19990601.txt,"Aíto [ comentó ] que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",""" Creo que hemos hecho una oferta competitiva , que está dentro del nivel del mercado "" , [ aseguró ] ayer el gerente del club , Antonio Maceiras , sobre la negociación con Esteller , el capitán del equipo .",1,18,comentó,aseguró,21,22,0,EQUAL
692,108_19990601.txt,"Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho [ dar ] este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",5,7,costado,dar,21,21,1,BEFORE
693,108_19990601.txt,"Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" [ son ] decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",5,13,costado,son,21,21,1,AFTER
694,108_19990601.txt,"Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se [ creen ] "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",5,24,costado,creen,21,21,1,BEFORE
695,108_19990601.txt,"Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y [ mostró ] su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .",5,29,costado,mostró,21,21,1,AFTER
696,108_19990601.txt,"Aíto comentó que le ha [ costado ] mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club negocia un nuevo contrato , junto al estadounidense Derrick Alston .","Aíto comentó que le ha costado mucho dar este paso - - "" son decisiones muy difíciles y no soy insensible como muchos se creen "" - - y mostró su deseo de cerrar cuanto antes la renovación de Roger Esteller , uno de los jugadores con los que el club [ negocia ] un nuevo contrato , junto al estadounidense Derrick Alston .",5,51,costado,negocia,21,21,1,BEFORE
